DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
29-Jun-18,FTGH,Flame Tree Group Holdings Ltd,0.76,3,3.55,3.55,3.55,3.55,-,-,"5,100",-
29-Jun-18,ORCH,Kenya Orchards Ltd,12.25,12.6,82,82,82,82,-,-,-,-
29-Jun-18,MSC,Mumias Sugar Company Ltd,0.27,0.39,0.7,0.75,0.7,0.7,-,-,"222,500",-
29-Jun-18,UNGA,Unga Group Ltd,26.1,37,39.25,39.25,39.25,39.25,-,-,-,-
29-Jun-18,SCOM,Safaricom Plc,23.5,33.5,29.25,30,29.5,29.75,-0.25,0.84%,"10,555,800",-
29-Jun-18,FAHR,Stanlib Fahari Income-REIT,5.5,10,11.3,11.5,11.3,11,0.3,2.73%,"78,900",-
29-Jun-18,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,265.00","1,265.00","1,265.00","1,265.00",-,-,-,-
29-Jun-18,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,215.03,218.16,215.71,217.2,-1.49,0.69%,-,-
29-Jun-18,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,224.55,227.38,225.33,226.66,-1.33,0.59%,-,-
29-Jun-18,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","3,285.73","3,285.73","3,285.73","3,289.31",-3.58,0.11%,-,-
29-Jun-18,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,456.78","4,456.78","4,456.78","4,487.06",-30.28,0.67%,-,-
29-Jun-18,^NASI,NSE All-Share Index,124.3,171.36,174.36,174.36,174.36,175.5,-1.14,0.65%,-,-
02-Jul-18,EGAD,Eaagads Ltd,8.2,14,19,20,19.05,20,-0.95,4.75%,"1,100",-
02-Jul-18,KUKZ,Kakuzi Plc,300,423.5,320,320,320,320,-,-,-,-
02-Jul-18,KAPC,Kapchorua Tea Kenya Plc,59,95,69,69,69,68,1,1.47%,300,-
02-Jul-18,LIMT,Limuru Tea Plc,385,475,500,500,500,500,-,-,-,-
02-Jul-18,SASN,Sasini Plc,14.8,19,21,21.75,21.5,21.25,0.25,1.18%,300,-
02-Jul-18,WTK,Williamson Tea Kenya Plc,92,165,140,140,140,139,1,0.72%,600,-
02-Jul-18,CGEN,Car and General (K) Ltd,20,26,17.1,17.1,17.1,19,-1.9,10.00%,900,-
02-Jul-18,ABSA,ABSA Bank Kenya Plc,9,14.2,11.3,11.9,11.7,11.4,0.3,2.63%,"7,794,400",-
02-Jul-18,COOP,Co-operative Bank of Kenya Ltd,10.5,17,17,17.5,17.45,17.5,-0.05,0.29%,"243,900",-
02-Jul-18,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,198,200,199,199,-,-,"18,900",-
02-Jul-18,EQTY,Equity Group Holdings Plc,30.5,55.5,46,46.5,46,46.25,-0.25,0.54%,"2,052,800",-
02-Jul-18,HFCK,HF Group Ltd,3.49,7.9,8.1,8.5,8.3,8.5,-0.2,2.35%,"6,400",-
02-Jul-18,IMH,I & M Holdings Plc,43.1,59,115,116,115.75,115,0.75,0.65%,"19,200",57.88
02-Jul-18,KCB,KCB Group Plc,33.75,55.5,45.25,46.25,45.5,46.25,-0.75,1.62%,"2,100,400",-
02-Jul-18,NBK,National Bank of Kenya Ltd,3.4,4.33,6.1,6.25,6.1,6.2,-0.1,1.61%,"1,600",-
02-Jul-18,NCBA,NCBA Group Plc,24.9,40,35.25,36.5,35.9,35.65,0.25,0.70%,"44,700",-
02-Jul-18,SBIC,Stanbic Holdings Plc,76.5,118.5,91.5,91.5,91.5,91.5,-,-,"12,200",-
02-Jul-18,SCBK,Standard Chartered Bank Kenya Ltd,160,220,200,200,200,198.5,1.5,0.76%,"26,600",-
02-Jul-18,DCON,Deacons (East Africa) Plc,0.45,0.45,1.25,1.3,1.25,1.25,-,-,"32,800",-
02-Jul-18,EVRD,Eveready East Africa Ltd,0.75,1.28,1.5,1.55,1.5,1.5,-,-,"2,100",-
02-Jul-18,XPRS,Express Kenya Plc,4,7.34,5.95,5.95,5.95,5.95,-,-,-,-
02-Jul-18,KQ,Kenya Airways Plc,0.8,5,10.5,10.9,10.65,10.65,-,-,"19,700",-
02-Jul-18,LKL,Longhorn Publishers Plc,4.26,8.2,4.25,4.25,4.25,4.2,0.05,1.19%,200,-
02-Jul-18,NBV,Nairobi Business Ventures Ltd,0.49,0.99,1.55,1.55,1.55,1.7,-0.15,8.82%,"4,500",-
02-Jul-18,NMG,Nation Media Group Plc,12.5,49,90,91,90,90,-,-,"6,900",-
02-Jul-18,SMER,Sameer Africa Plc,1.91,4.69,2.45,2.95,2.7,2.7,-,-,"26,600",-
02-Jul-18,SGL,Standard Group Plc,18,31,26.5,26.5,26.5,26.5,-,-,-,-
02-Jul-18,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,28,28,28,30,-2,6.67%,"6,500",-
02-Jul-18,UCHM,Uchumi Supermarket Plc,0.23,0.4,1.4,1.45,1.4,1.45,-0.05,3.45%,"280,500",-
02-Jul-18,SCAN,WPP ScanGroup Plc,11,25,15.3,15.55,15.4,15.5,-0.1,0.65%,"3,300",-
02-Jul-18,ARM,ARM Cement Plc,5.55,5.55,3.05,3.35,3.05,3.05,-,-,"17,821,100",-
02-Jul-18,BAMB,Bamburi Cement Ltd,26,120,176,185,176,179,-3,1.68%,"84,400",-
02-Jul-18,CRWN,Crown Paints Kenya Plc,45,85,80,80,80,80,-,-,300,-
02-Jul-18,CABL,East African Cables Ltd,1.44,3.98,3.45,3.75,3.5,3.55,-0.05,1.41%,"9,800",-
02-Jul-18,PORT,East African Portland Cement Ltd,12.6,18.5,19.3,19.3,19.3,19.3,-,-,-,-
02-Jul-18,KENO,KenolKobil Ltd,12.8,23,17.95,18.05,17.95,18.1,-0.15,0.83%,"116,800",-
02-Jul-18,KEGN,Kenya Electricity Generating Company Plc,4,6.5,7,7.15,7,6.95,0.05,0.72%,"311,600",-
02-Jul-18,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
02-Jul-18,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
02-Jul-18,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,6.65,7,6.9,6.85,0.05,0.73%,"68,300",-
02-Jul-18,TOTL,Total Kenya Ltd,22,30,30,30,30,29.75,0.25,0.84%,400,-
02-Jul-18,UMME,Umeme Ltd,5.68,8.6,8.4,8.4,8.4,8.4,-,-,-,-
02-Jul-18,BRIT,Britam Holdings Plc,5.7,10.65,14.5,14.65,14.55,14.6,-0.05,0.34%,"47,100",-
02-Jul-18,CIC,CIC Insurance Group Ltd,2,3.65,4.5,4.7,4.55,4.55,-,-,"510,500",-
02-Jul-18,JUB,Jubilee Holdings Ltd,225,380,505,505,505,505,-,-,-,-
02-Jul-18,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,15.95,16.1,15.95,16,-0.05,0.31%,"18,700",3.99
02-Jul-18,LBTY,Liberty Kenya Holdings Ltd,6.8,11,13.05,13.6,13.1,13.6,-0.5,3.68%,"3,100",-
02-Jul-18,SLAM,Sanlam Kenya Plc,12.8,20,25,25,25,24.5,0.5,2.04%,"1,400",-
02-Jul-18,CTUM,Centum Investment Company Plc,19.6,33.5,37.25,37.5,37.3,37.1,0.2,0.54%,"57,900",-
02-Jul-18,HAFR,Home Afrika Ltd,0.3,0.69,0.85,0.9,0.85,0.85,-,-,"70,600",-
02-Jul-18,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
02-Jul-18,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.6,2.6,2.6,2.8,-0.2,7.14%,500,-
02-Jul-18,TCL,Trans-Century Plc,1.42,4.03,3.8,4.15,3.9,4.05,-0.15,3.70%,"4,700",-
02-Jul-18,NSE,Nairobi Securities Exchange Plc,6.5,13,17.1,17.4,17.2,17.7,-0.5,2.82%,"4,800",-
02-Jul-18,BOC,BOC Kenya Plc,53,72,85,85,85,90,-5,5.56%,300,-
02-Jul-18,BAT,British American Tobacco Kenya Plc,305,545,600,600,600,600,-,-,-,-
02-Jul-18,CARB,Carbacid Investments Plc,7.1,9.4,10.5,10.8,10.75,11.2,-0.45,4.02%,"6,900",-
02-Jul-18,EABL,East African Breweries Ltd,135,222.25,215,219,217,218,-1,0.46%,"97,900",-
02-Jul-18,FTGH,Flame Tree Group Holdings Ltd,0.76,3,3.4,3.9,3.45,3.55,-0.1,2.82%,"30,200",-
02-Jul-18,ORCH,Kenya Orchards Ltd,12.25,12.6,82,82,82,82,-,-,-,-
02-Jul-18,MSC,Mumias Sugar Company Ltd,0.27,0.39,0.75,0.75,0.75,0.7,0.05,7.14%,"450,700",-
02-Jul-18,UNGA,Unga Group Ltd,26.1,37,39.25,39.25,39.25,39.25,-,-,-,-
02-Jul-18,SCOM,Safaricom Plc,23.5,33.5,28.75,29.75,29,29.5,-0.5,1.69%,"9,571,200",-
02-Jul-18,FAHR,Stanlib Fahari Income-REIT,5.5,10,10.5,11.3,10.65,11.3,-0.65,5.75%,"18,900",-
02-Jul-18,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,265.00","1,265.00","1,265.00","1,265.00",-,-,-,-
02-Jul-18,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,213.11,216.45,214.04,215.71,-1.67,0.77%,-,-
02-Jul-18,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,222.38,226.3,223.04,225.33,-2.29,1.02%,-,-
02-Jul-18,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","3,273.98","3,273.98","3,273.98","3,285.73",-11.75,0.36%,-,-
02-Jul-18,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,427.44","4,427.44","4,427.44","4,456.78",-29.34,0.66%,-,-
02-Jul-18,^NASI,NSE All-Share Index,124.3,171.36,172.71,172.71,172.71,174.36,-1.65,0.95%,-,-
03-Jul-18,EGAD,Eaagads Ltd,8.2,14,19.05,19.05,19.05,19.05,-,-,-,-
03-Jul-18,KUKZ,Kakuzi Plc,300,423.5,320,320,320,320,-,-,-,-
03-Jul-18,KAPC,Kapchorua Tea Kenya Plc,59,95,69,69,69,69,-,-,-,-
03-Jul-18,LIMT,Limuru Tea Plc,385,475,500,500,500,500,-,-,-,-
03-Jul-18,SASN,Sasini Plc,14.8,19,21,22,21.25,21.5,-0.25,1.16%,400,-
03-Jul-18,WTK,Williamson Tea Kenya Plc,92,165,138,139,138,140,-2,1.43%,300,-
03-Jul-18,CGEN,Car and General (K) Ltd,20,26,17.1,17.1,17.1,17.1,-,-,-,-
03-Jul-18,ABSA,ABSA Bank Kenya Plc,8.96,14.2,11.3,11.75,11.5,11.7,-0.2,1.71%,"1,815,200",-
03-Jul-18,COOP,Co-operative Bank of Kenya Ltd,10.5,17,17,17.35,17.1,17.45,-0.35,2.01%,"752,400",-
03-Jul-18,DTK,Diamond Trust Bank Kenya Ltd,67,127,199,199,199,199,-,-,"3,400",-
03-Jul-18,EQTY,Equity Group Holdings Plc,30.5,55.5,46.25,46.75,46.25,46,0.25,0.54%,"1,104,200",-
03-Jul-18,HFCK,HF Group Ltd,3.49,7.9,8.3,8.4,8.32,8.3,0.02,0.24%,"5,000",-
03-Jul-18,IMH,I & M Holdings Plc,43.1,59,115,115,115,115.75,-0.75,0.65%,-,57.5
03-Jul-18,KCB,KCB Group Plc,33.75,55.5,45.25,46,45.25,45.5,-0.25,0.55%,"2,455,400",-
03-Jul-18,NBK,National Bank of Kenya Ltd,3.4,4.33,6.05,6.25,6.15,6.1,0.05,0.82%,"5,000",-
03-Jul-18,NCBA,NCBA Group Plc,24.9,40,35.25,36,35.6,35.9,-0.3,0.84%,"193,000",-
03-Jul-18,SBIC,Stanbic Holdings Plc,76,118.5,91,91,91,91.5,-0.5,0.55%,"277,300",-
03-Jul-18,SCBK,Standard Chartered Bank Kenya Ltd,155,220,200,209,200.75,200,0.75,0.38%,"4,700",-
03-Jul-18,DCON,Deacons (East Africa) Plc,0.45,0.45,1.2,1.25,1.2,1.25,-0.05,4.00%,"1,000",-
03-Jul-18,EVRD,Eveready East Africa Ltd,0.75,1.28,1.5,1.65,1.55,1.5,0.05,3.33%,"5,400",-
03-Jul-18,XPRS,Express Kenya Plc,3.5,7.34,5.95,5.95,5.95,5.95,-,-,-,-
03-Jul-18,KQ,Kenya Airways Plc,0.8,4.95,10.7,11,10.95,10.65,0.3,2.82%,"50,200",-
03-Jul-18,LKL,Longhorn Publishers Plc,4.26,8.2,4.2,4.5,4.3,4.25,0.05,1.18%,"4,100",-
03-Jul-18,NBV,Nairobi Business Ventures Ltd,0.49,0.99,1.5,1.55,1.5,1.55,-0.05,3.23%,"14,300",-
03-Jul-18,NMG,Nation Media Group Plc,10.9,48,88,89,88,90,-2,2.22%,"2,900",-
03-Jul-18,SMER,Sameer Africa Plc,1.91,4.69,2.45,2.9,2.6,2.7,-0.1,3.70%,"11,600",-
03-Jul-18,SGL,Standard Group Plc,18,31,24,26.5,25.25,26.5,-1.25,4.72%,"2,800",-
03-Jul-18,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,28,28,28,28,-,-,100,-
03-Jul-18,UCHM,Uchumi Supermarket Plc,0.23,0.4,1.4,1.4,1.4,1.4,-,-,300,-
03-Jul-18,SCAN,WPP ScanGroup Plc,11,25,15.5,16.95,16.7,15.4,1.3,8.44%,"2,005,100",-
03-Jul-18,ARM,ARM Cement Plc,5.55,5.55,3.2,3.35,3.3,3.05,0.25,8.20%,"1,486,700",-
03-Jul-18,BAMB,Bamburi Cement Ltd,24.9,115,180,180,180,176,4,2.27%,"866,600",-
03-Jul-18,CRWN,Crown Paints Kenya Plc,45,85,80,80,80,80,-,-,100,-
03-Jul-18,CABL,East African Cables Ltd,1.44,3.98,3.2,3.6,3.25,3.5,-0.25,7.14%,"12,800",-
03-Jul-18,PORT,East African Portland Cement Ltd,12.6,18.5,19.3,19.3,19.3,19.3,-,-,-,-
03-Jul-18,KENO,KenolKobil Ltd,12.8,23,17.85,17.95,17.85,17.95,-0.1,0.56%,"19,500",-
03-Jul-18,KEGN,Kenya Electricity Generating Company Plc,4,6.3,7,7.15,7,7,-,-,"151,000",-
03-Jul-18,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
03-Jul-18,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
03-Jul-18,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,6.8,7,6.85,6.9,-0.05,0.72%,"58,100",-
03-Jul-18,TOTL,Total Kenya Ltd,22,30,30,31,30.5,30,0.5,1.67%,500,-
03-Jul-18,UMME,Umeme Ltd,5.68,8.6,8.5,8.5,8.5,8.4,0.1,1.19%,"1,100",-
03-Jul-18,BRIT,Britam Holdings Plc,5.7,10.65,14.55,14.9,14.65,14.55,0.1,0.69%,"82,100",-
03-Jul-18,CIC,CIC Insurance Group Ltd,2,3.65,4.5,4.6,4.5,4.55,-0.05,1.10%,"214,600",-
03-Jul-18,JUB,Jubilee Holdings Ltd,225,380,505,505,505,505,-,-,"1,400",-
03-Jul-18,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,15.5,16,15.55,15.95,-0.4,2.51%,"1,159,200",3.89
03-Jul-18,LBTY,Liberty Kenya Holdings Ltd,6.8,10.95,13.05,13.7,13.3,13.1,0.2,1.53%,600,-
03-Jul-18,SLAM,Sanlam Kenya Plc,12.8,19.5,26,26,26,25,1,4.00%,"1,000",-
03-Jul-18,CTUM,Centum Investment Company Plc,19.6,33.5,37.25,39,37.7,37.3,0.4,1.07%,"28,500",-
03-Jul-18,HAFR,Home Afrika Ltd,0.3,0.69,0.85,0.9,0.85,0.85,-,-,"13,600",-
03-Jul-18,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
03-Jul-18,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.6,2.8,2.65,2.6,0.05,1.92%,700,-
03-Jul-18,TCL,Trans-Century Plc,1.42,3.95,4.15,4.15,4.15,3.9,0.25,6.41%,100,-
03-Jul-18,NSE,Nairobi Securities Exchange Plc,6.5,13,17.05,17.2,17.1,17.2,-0.1,0.58%,"8,200",-
03-Jul-18,BOC,BOC Kenya Plc,53,72,90,90,90,85,5,5.88%,600,-
03-Jul-18,BAT,British American Tobacco Kenya Plc,305,545,600,600,600,600,-,-,-,-
03-Jul-18,CARB,Carbacid Investments Plc,7.1,9.4,11,11.8,11,10.75,0.25,2.33%,"6,800",-
03-Jul-18,EABL,East African Breweries Ltd,135,222.25,210,216,213,217,-4,1.84%,"535,100",-
03-Jul-18,FTGH,Flame Tree Group Holdings Ltd,0.76,3,3.45,3.45,3.45,3.45,-,-,-,-
03-Jul-18,ORCH,Kenya Orchards Ltd,12.25,12.6,82,82,82,82,-,-,-,-
03-Jul-18,MSC,Mumias Sugar Company Ltd,0.27,0.38,0.7,0.8,0.75,0.75,-,-,"322,200",-
03-Jul-18,UNGA,Unga Group Ltd,26.1,36.5,39.25,39.25,39.25,39.25,-,-,-,-
03-Jul-18,SCOM,Safaricom Plc,23.5,33.5,27.75,28.75,28,29,-1,3.45%,"3,750,400",-
03-Jul-18,FAHR,Stanlib Fahari Income-REIT,5.5,10,10.5,11.2,10.55,10.65,-0.1,0.94%,"2,900",-
03-Jul-18,GLD,ABSA NewGold ETF,"1,235.00","1,860.00","1,265.00","1,265.00","1,265.00","1,265.00",-,-,-,-
03-Jul-18,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,211.11,214.27,211.42,214.04,-2.62,1.22%,-,-
03-Jul-18,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,218.6,223.19,219.49,223.04,-3.55,1.59%,-,-
03-Jul-18,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","3,280.46","3,280.46","3,280.46","3,273.98",6.48,0.20%,-,-
03-Jul-18,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,371.88","4,371.88","4,371.88","4,427.44",-55.56,1.25%,-,-
03-Jul-18,^NASI,NSE All-Share Index,124.3,171.36,169.8,169.8,169.8,172.71,-2.91,1.68%,-,-
04-Jul-18,EGAD,Eaagads Ltd,8.2,14,20,20,20,19.05,0.95,4.99%,700,-
04-Jul-18,KUKZ,Kakuzi Plc,300,423.5,320,320,320,320,-,-,-,-
04-Jul-18,KAPC,Kapchorua Tea Kenya Plc,59,95,68,68,68,69,-1,1.45%,100,-
04-Jul-18,LIMT,Limuru Tea Plc,385,475,500,500,500,500,-,-,-,-
04-Jul-18,SASN,Sasini Plc,14.8,19,22,22,22,21.25,0.75,3.53%,100,-
04-Jul-18,WTK,Williamson Tea Kenya Plc,92,165,138,138,138,138,-,-,-,-
04-Jul-18,CGEN,Car and General (K) Ltd,20,26,17.1,17.1,17.1,17.1,-,-,900,-
04-Jul-18,ABSA,ABSA Bank Kenya Plc,9,14.2,11.4,11.65,11.45,11.5,-0.05,0.43%,"106,900",-
04-Jul-18,COOP,Co-operative Bank of Kenya Ltd,10.5,17,17,17.45,17.05,17.1,-0.05,0.29%,"22,500",-
04-Jul-18,DTK,Diamond Trust Bank Kenya Ltd,67.75,127,195,200,195,199,-4,2.01%,"2,800",-
04-Jul-18,EQTY,Equity Group Holdings Plc,30.5,55.5,46.5,46.75,46.5,46.25,0.25,0.54%,"49,600",-
04-Jul-18,HFCK,HF Group Ltd,3.49,7.9,8.3,8.6,8.3,8.32,-0.02,0.24%,"43,800",-
04-Jul-18,IMH,I & M Holdings Plc,43.1,59,115,115,115,115,-,-,-,57.5
04-Jul-18,KCB,KCB Group Plc,33.75,55.5,45,45.5,45.25,45.25,-,-,"1,620,000",-
04-Jul-18,NBK,National Bank of Kenya Ltd,3.4,4.33,6.2,6.5,6.35,6.15,0.2,3.25%,"34,900",-
04-Jul-18,NCBA,NCBA Group Plc,24.9,40,35.5,35.75,35.7,35.6,0.1,0.28%,"81,400",-
04-Jul-18,SBIC,Stanbic Holdings Plc,76.5,118.5,91,91,91,91,-,-,-,-
04-Jul-18,SCBK,Standard Chartered Bank Kenya Ltd,160,220,201,204,202,200.75,1.25,0.62%,300,-
04-Jul-18,DCON,Deacons (East Africa) Plc,0.45,0.45,1.2,1.25,1.2,1.2,-,-,"1,900",-
04-Jul-18,EVRD,Eveready East Africa Ltd,0.75,1.28,1.6,1.6,1.6,1.55,0.05,3.23%,"1,800",-
04-Jul-18,XPRS,Express Kenya Plc,4,7.34,5.95,5.95,5.95,5.95,-,-,-,-
04-Jul-18,KQ,Kenya Airways Plc,0.8,5,11,11.2,11.05,10.95,0.1,0.91%,"34,200",-
04-Jul-18,LKL,Longhorn Publishers Plc,4.26,8.2,4.15,4.45,4.2,4.3,-0.1,2.33%,"8,300",-
04-Jul-18,NBV,Nairobi Business Ventures Ltd,0.49,0.99,1.65,1.65,1.65,1.5,0.15,10.00%,200,-
04-Jul-18,NMG,Nation Media Group Plc,12.5,49,85,89,85.5,88,-2.5,2.84%,"12,800",-
04-Jul-18,SMER,Sameer Africa Plc,1.91,4.69,2.35,2.4,2.35,2.6,-0.25,9.62%,"31,500",-
04-Jul-18,SGL,Standard Group Plc,18,31,25,25,25,25.25,-0.25,0.99%,"19,000",-
04-Jul-18,TPSE,TPS Eastern Africa (Serena) Ltd,11.5,21.15,28,29,28.25,28,0.25,0.89%,"2,200",-
04-Jul-18,UCHM,Uchumi Supermarket Plc,0.23,0.4,1.3,1.4,1.3,1.4,-0.1,7.14%,"6,500",-
04-Jul-18,SCAN,WPP ScanGroup Plc,11,25,15.55,17,16.4,16.7,-0.3,1.80%,"2,000",-
04-Jul-18,ARM,ARM Cement Plc,5.55,5.55,3.3,3.6,3.35,3.3,0.05,1.52%,"2,821,400",-
04-Jul-18,BAMB,Bamburi Cement Ltd,26,120,180,185,183,180,3,1.67%,500,-
04-Jul-18,CRWN,Crown Paints Kenya Plc,45,85,80,80,80,80,-,-,-,-
04-Jul-18,CABL,East African Cables Ltd,1.44,3.98,3.55,3.55,3.55,3.25,0.3,9.23%,800,-
04-Jul-18,PORT,East African Portland Cement Ltd,12.6,18.5,20.5,20.5,20.5,19.3,1.2,6.22%,100,-
04-Jul-18,KENO,KenolKobil Ltd,12.8,23,17.5,17.8,17.7,17.85,-0.15,0.84%,"149,800",-
04-Jul-18,KEGN,Kenya Electricity Generating Company Plc,4,6.5,6.9,7.1,6.95,7,-0.05,0.71%,"159,200",-
04-Jul-18,KPLC-P4,KPLC-P4,5,5,5,5,5,5,-,-,-,-
04-Jul-18,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
04-Jul-18,KPLC,Kenya Power and Lighting Company Plc,1.63,4.1,6.7,6.9,6.85,6.85,-,-,"47,600",-
04-Jul-18,TOTL,Total Kenya Ltd,22,30,30.5,31,30.5,30.5,-,-,900,-
04-Jul-18,UMME,Umeme Ltd,5.68,8.6,8.3,9,8.8,8.5,0.3,3.53%,400,-
04-Jul-18,BRIT,Britam Holdings Plc,5.7,10.65,14.55,15,14.95,14.65,0.3,2.05%,"360,600",-
04-Jul-18,CIC,CIC Insurance Group Ltd,2,3.65,4.5,4.6,4.55,4.5,0.05,1.11%,"38,400",-
04-Jul-18,JUB,Jubilee Holdings Ltd,225,380,505,505,505,505,-,-,"6,300",-
04-Jul-18,KNRE,Kenya Re-Insurance Corporation Ltd,2,4.36,14.5,15.85,15.2,15.55,-0.35,2.25%,"17,800",3.8
04-Jul-18,LBTY,Liberty Kenya Holdings Ltd,6.8,11,13.3,13.3,13.3,13.3,-,-,-,-
04-Jul-18,SLAM,Sanlam Kenya Plc,12.8,20,24.5,24.5,24.5,26,-1.5,5.77%,"1,900",-
04-Jul-18,CTUM,Centum Investment Company Plc,19.6,33.5,37.5,38.5,38.35,37.7,0.65,1.72%,"111,000",-
04-Jul-18,HAFR,Home Afrika Ltd,0.3,0.69,0.85,0.9,0.85,0.85,-,-,"47,000",-
04-Jul-18,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
04-Jul-18,OCH,Olympia Capital Holdings Ltd,1.9,2.9,2.65,2.65,2.65,2.65,-,-,-,-
04-Jul-18,TCL,Trans-Century Plc,1.42,4.03,4.15,4.2,4.15,4.15,-,-,600,-
04-Jul-18,NSE,Nairobi Securities Exchange Plc,6.5,13,17,17.5,17.15,17.1,0.05,0.29%,"7,700",-
04-Jul-18,BOC,BOC Kenya Plc,53,72,90,90,90,90,-,-,-,-
04-Jul-18,BAT,British American Tobacco Kenya Plc,305,545,600,600,600,600,-,-,200,-
04-Jul-18,CARB,Carbacid Investments Plc,7.1,9.4,11,12,11,11,-,-,"14,700",-
04-Jul-18,EABL,East African Breweries Ltd,135,222.25,212,215,214,213,1,0.47%,"409,700",-
04-Jul-18,FTGH,Flame Tree Group Holdings Ltd,0.76,3,3.45,3.7,3.45,3.45,-,-,"11,200",-
04-Jul-18,ORCH,Kenya Orchards Ltd,12.25,12.6,82,82,82,82,-,-,-,-
04-Jul-18,MSC,Mumias Sugar Company Ltd,0.27,0.39,0.7,0.8,0.75,0.75,-,-,"74,500",-
04-Jul-18,UNGA,Unga Group Ltd,26.1,37,39.25,39.25,39.25,39.25,-,-,-,-
04-Jul-18,SCOM,Safaricom Plc,23.5,33.5,28,29.25,28.5,28,0.5,1.79%,"2,894,700",-
04-Jul-18,FAHR,Stanlib Fahari Income-REIT,5.5,10,10.65,11.25,10.8,10.55,0.25,2.37%,"2,500",-
04-Jul-18,GLD,ABSA NewGold ETF,"1,235.00","1,835.00","1,265.00","1,265.00","1,265.00","1,265.00",-,-,-,-
04-Jul-18,^FNK15,FTSE NSE Kenya 15 Index,154.41,227.73,211.08,214.37,212.58,211.42,1.16,0.55%,-,-
04-Jul-18,^FNK25,FTSE NSE Kenya 25 Index,162.87,238.71,219.33,223.72,221.13,219.49,1.64,0.75%,-,-
04-Jul-18,^N20I,NSE 20-Share Index,"1,873.47","2,766.77","3,276.27","3,276.27","3,276.27","3,280.46",-4.19,0.13%,-,-
04-Jul-18,^N25I,NSE 25-Share Index,"2,943.60","4,207.90","4,394.31","4,394.31","4,394.31","4,371.88",22.43,0.51%,-,-
04-Jul-18,^NASI,NSE All-Share Index,124.3,171.36,171.37,171.37,171.37,169.8,1.57,0.92%,-,-
05-Jul-18,EGAD,Eaagads Ltd,8.2,14,20,20,20,20,-,-,-,-
05-Jul-18,KUKZ,Kakuzi Plc,300,423.5,320,320,320,320,-,-,-,-
05-Jul-18,KAPC,Kapchorua Tea Kenya Plc,59,95,69,69,69,68,1,1.47%,100,-
05-Jul-18,LIMT,Limuru Tea Plc,385,475,500,500,500,500,-,-,-,-
05-Jul-18,SASN,Sasini Plc,14.8,19,21.5,21.5,21.5,22,-0.5,2.27%,"10,000",-
05-Jul-18,WTK,Williamson Tea Kenya Plc,92,165,140,140,140,138,2,1.45%,900,-
05-Jul-18,CGEN,Car and General (K) Ltd,20,26,17.1,17.1,17.1,17.1,-,-,-,-
05-Jul-18,ABSA,ABSA Bank Kenya Plc,8.96,14.2,11.3,11.5,11.4,11.45,-0.05,0.44%,"98,300",-
05-Jul-18,COOP,Co-operative Bank of Kenya Ltd,10.5,17,17,17.5,17.05,17.05,-,-,"79,300",-
05-Jul-18,DTK,Diamond Trust Bank Kenya Ltd,67,127,195,195,195,195,-,-,-,-
05-Jul-18,EQTY,Equity Group Holdings Plc,30.5,55.5,47,48.5,47.25,46.5,0.75,1.61%,"1,140,900",-
05-Jul-18,HFCK,HF Group Ltd,3.49,7.9,8.35,8.6,8.4,8.3,0.1,1.20%,"3,300",-
