DATE,CODE,NAME,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjust
17-May-21,HAFR,Home Afrika Ltd,0.33,0.47,0.42,0.44,0.44,0.42,0.02,4.76%,26100,-
17-May-21,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
17-May-21,OCH,Olympia Capital Holdings Ltd,1.63,2.60,2.03,2.03,2.03,2.03,-,-,-,-
17-May-21,TCL,Trans-Century Plc,1.01,1.81,1.13,1.13,1.13,1.18,-0.05,4.24%,100,-
17-May-21,NSE,Nairobi Securities Exchange Plc,6.50,9.74,8.80,9.20,8.86,9.00,-0.14,1.56%,9000,-
17-May-21,BOC,BOC Kenya Plc,55.00,75.25,64.50,64.50,64.50,64.50,-,-,-,-
17-May-21,BAT,British American Tobacco Kenya Plc,317.00,500.00,471.75,472.00,472.00,471.00,1,0.21%,400,-
17-May-21,CARB,Carbacid Investments Plc,7.90,13.00,11.00,11.40,11.30,10.90,0.4,3.67%,500,-
17-May-21,EABL,East African Breweries Ltd,148.00,194.00,170.00,173.00,171.50,172.25,-0.75,0.44%,168400,-
17-May-21,FTGH,Flame Tree Group Holdings Ltd,1.10,1.50,1.30,1.30,1.30,1.41,-0.11,7.80%,200,-
17-May-21,ORCH,Kenya Orchards Ltd,10.40,12.25,10.40,10.40,10.40,10.40,-,-,-,-
17-May-21,UNGA,Unga Group Ltd,26.10,33.00,31.00,31.00,31.00,31.80,-0.8,2.52%,200,-
17-May-21,SCOM,Safaricom Plc,27.80,45.25,38.65,39.50,39.00,39.40,-0.4,1.02%,24876500,-
17-May-21,FAHR,Stanlib Fahari Income-REIT,4.98,7.34,5.90,6.08,6.02,6.10,-0.08,1.31%,5800,-
17-May-21,GLD,ABSA NewGold ETF,"1,855.00","2,100.00","1,855.00","1,855.00","1,855.00","1,855.00",-,-,-,-
17-May-21,^FNK15,FTSE NSE Kenya 15 Index,155.65,224.24,190.12,192.10,190.71,191.85,-1.14,0.59%,-,-
17-May-21,^FNK25,FTSE NSE Kenya 25 Index,169.35,250.61,215.96,218.46,216.51,218.34,-1.83,0.84%,-,-
17-May-21,^N20I,NSE 20-Share Index,"1,723.96","2,000.76","1,859.08","1,859.08","1,859.08","1,863.25",-4.17,0.22%,-,-
17-May-21,^N25I,NSE 25-Share Index,"2,971.57","4,075.27","3,562.38","3,562.38","3,562.38","3,586.62",-24.24,0.68%,-,-
17-May-21,^NASI,NSE All-Share Index,130.51,187.46,164.44,164.44,164.44,165.76,-1.32,0.80%,-,-
17-May-21,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,545.38","2,304.59","1,987.18","1,987.18","1,987.18","2,002.19",-15.01,0.75%,-,-
17-May-21,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,226.90","1,812.10","1,594.56","1,594.56","1,594.56","1,608.10",-13.54,0.84%,-,-
18-May-21,EGAD,Eaagads Ltd,10.00,15.00,15.00,15.00,15.00,15.00,-,-,-,-
18-May-21,KUKZ,Kakuzi Plc,351.00,415.00,360.00,360.00,360.00,360.00,-,-,-,-
18-May-21,KAPC,Kapchorua Tea Kenya Plc,68.50,101.00,80.00,82.25,81.50,80.00,1.5,1.88%,4700,-
18-May-21,LIMT,Limuru Tea Plc,260.00,400.00,340.00,340.00,340.00,340.00,-,-,-,-
18-May-21,SASN,Sasini Plc,16.00,20.00,18.60,18.80,18.70,18.80,-0.1,0.53%,200,-
18-May-21,WTK,Williamson Tea Kenya Plc,119.00,154.75,145.25,149.00,148.50,147.00,1.5,1.02%,1400,-
18-May-21,CGEN,Car and General (K) Ltd,20.00,37.80,22.00,22.00,22.00,22.00,-,-,-,-
18-May-21,ABSA,ABSA Bank Kenya Plc,8.50,10.80,8.80,8.98,8.84,8.88,-0.04,0.45%,212500,-
18-May-21,BKG,BK Group Plc,12.15,38.80,26.00,26.00,26.00,26.00,-,-,-,-
18-May-21,COOP,Co-operative Bank of Kenya Ltd,10.50,14.05,12.10,12.50,12.30,12.45,-0.15,1.20%,244100,-
18-May-21,DTK,Diamond Trust Bank Kenya Ltd,57.50,78.50,64.00,64.00,64.00,64.50,-0.5,0.78%,9200,-
18-May-21,EQTY,Equity Group Holdings Plc,32.00,54.25,40.20,41.50,40.95,40.90,0.05,0.12%,1127200,-
18-May-21,HFCK,HF Group Ltd,2.86,5.48,3.60,3.80,3.63,3.96,-0.33,8.33%,103600,-
18-May-21,IMH,I & M Holdings Plc,20.50,27.25,23.00,23.80,23.10,23.90,-0.8,3.35%,16900,-
18-May-21,KCB,KCB Group Plc,32.05,50.75,40.00,41.30,41.05,41.00,0.05,0.12%,1439400,-
18-May-21,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
18-May-21,NCBA,NCBA Group Plc,20.00,27.85,24.60,25.00,24.85,24.90,-0.05,0.20%,55800,-
18-May-21,SBIC,Stanbic Holdings Plc,72.25,94.50,81.50,84.00,81.75,81.25,0.5,0.62%,4700,-
18-May-21,SCBK,Standard Chartered Bank Kenya Ltd,127.00,170.00,130.00,132.00,131.00,131.75,-0.75,0.57%,20500,-
18-May-21,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
18-May-21,EVRD,Eveready East Africa Ltd,0.85,1.50,1.05,1.15,1.06,1.09,-0.03,2.75%,11300,-
18-May-21,XPRS,Express Kenya Plc,2.50,4.90,4.18,4.45,4.19,4.18,0.01,0.24%,2100,-
18-May-21,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
18-May-21,LKL,Longhorn Publishers Plc,3.70,5.00,4.48,4.48,4.48,4.48,-,-,100,-
18-May-21,NBV,Nairobi Business Ventures Ltd,0.55,13.80,5.16,5.50,5.18,5.30,-0.12,2.26%,52600,-
18-May-21,NMG,Nation Media Group Plc,11.40,26.50,15.60,15.95,15.75,15.95,-0.2,1.25%,2900,-
18-May-21,SMER,Sameer Africa Plc,2.46,4.20,3.50,3.65,3.50,3.60,-0.1,2.78%,79300,-
18-May-21,SGL,Standard Group Plc,15.00,26.30,18.10,18.10,18.10,18.00,0.1,0.56%,1000,-
18-May-21,TPSE,TPS Eastern Africa (Serena) Ltd,13.20,18.00,15.00,15.00,15.00,14.75,0.25,1.69%,100,-
18-May-21,UCHM,Uchumi Supermarket Plc,0.20,0.35,0.26,0.27,0.27,0.25,0.02,8.00%,26900,-
18-May-21,SCAN,WPP ScanGroup Plc,3.99,9.26,5.50,5.54,5.50,5.52,-0.02,0.36%,20200,-
18-May-21,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
18-May-21,BAMB,Bamburi Cement Ltd,19.05,47.05,37.00,37.50,37.20,37.60,-0.4,1.06%,12300,-
18-May-21,CRWN,Crown Paints Kenya Plc,19.05,49.00,40.00,40.00,40.00,40.00,-,-,1100,-
18-May-21,CABL,East African Cables Ltd,1.18,2.02,1.33,1.35,1.34,1.33,0.01,0.75%,7300,-
18-May-21,PORT,East African Portland Cement Ltd,7.20,16.00,8.00,8.00,8.00,8.00,-,-,200,-
18-May-21,KEGN,Kenya Electricity Generating Company Plc,3.90,6.00,3.95,4.20,4.08,4.11,-0.03,0.73%,338600,-
18-May-21,KPLC-P4,KPLC-P4,4.50,5.00,4.53,4.53,4.53,4.53,-,-,-,-
18-May-21,KPLC-P7,KPLC-P7,6.00,6.00,6.00,6.00,6.00,6.00,-,-,-,-
18-May-21,KPLC,Kenya Power and Lighting Company Plc,1.16,1.96,1.39,1.41,1.40,1.40,-,-,683800,-
18-May-21,TOTL,Total Kenya Ltd,21.00,26.75,23.50,23.75,23.55,23.75,-0.2,0.84%,12500,-
18-May-21,UMME,Umeme Ltd,5.40,7.60,6.16,6.16,6.16,6.10,0.06,0.98%,1000,-
18-May-21,BRIT,Britam Holdings Plc,6.00,8.78,7.00,7.30,7.02,7.18,-0.16,2.23%,170400,-
18-May-21,CIC,CIC Insurance Group Ltd,1.98,3.50,2.15,2.15,2.15,2.13,0.02,0.94%,89500,-
18-May-21,JUB,Jubilee Holdings Ltd,210.00,392.00,277.75,290.00,280.25,285.00,-4.75,1.67%,3300,-
18-May-21,KNRE,Kenya Re-Insurance Corporation Ltd,2.00,2.94,2.35,2.40,2.37,2.37,-,-,182200,-
18-May-21,LBTY,Liberty Kenya Holdings Ltd,6.60,10.50,8.20,8.24,8.24,7.50,0.74,9.87%,11000,-
18-May-21,SLAM,Sanlam Kenya Plc,9.00,14.00,11.35,11.35,11.35,11.35,-,-,8500,-
18-May-21,CTUM,Centum Investment Company Plc,14.05,23.00,14.95,15.50,15.05,15.40,-0.35,2.27%,78300,-
18-May-21,HAFR,Home Afrika Ltd,0.33,0.47,0.42,0.43,0.42,0.44,-0.02,4.55%,13300,-
18-May-21,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
18-May-21,OCH,Olympia Capital Holdings Ltd,1.63,2.60,2.00,2.00,2.00,2.03,-0.03,1.48%,2000,-
18-May-21,TCL,Trans-Century Plc,1.01,1.80,1.13,1.13,1.13,1.13,-,-,-,-
18-May-21,NSE,Nairobi Securities Exchange Plc,6.70,10.00,8.00,8.90,8.30,8.86,-0.56,6.32%,19000,-
18-May-21,BOC,BOC Kenya Plc,55.00,75.25,65.00,69.00,67.00,64.50,2.5,3.88%,1000,-
18-May-21,BAT,British American Tobacco Kenya Plc,317.00,500.00,468.00,472.00,470.00,472.00,-2,0.42%,15900,-
18-May-21,CARB,Carbacid Investments Plc,7.90,13.00,10.85,11.20,10.90,11.30,-0.4,3.54%,32600,-
18-May-21,EABL,East African Breweries Ltd,148.00,194.00,172.00,173.50,173.25,171.50,1.75,1.02%,227200,-
18-May-21,FTGH,Flame Tree Group Holdings Ltd,1.10,1.50,1.30,1.35,1.31,1.30,0.01,0.77%,13800,-
18-May-21,ORCH,Kenya Orchards Ltd,10.40,12.25,10.40,10.40,10.40,10.40,-,-,-,-
18-May-21,UNGA,Unga Group Ltd,26.10,33.00,31.00,31.00,31.00,31.00,-,-,-,-
18-May-21,SCOM,Safaricom Plc,28.00,45.25,38.10,39.00,38.35,39.00,-0.65,1.67%,7811900,-
18-May-21,FAHR,Stanlib Fahari Income-REIT,4.98,7.34,6.00,6.00,6.00,6.02,-0.02,0.33%,16500,-
18-May-21,GLD,ABSA NewGold ETF,"1,855.00","2,100.00","1,860.00","1,860.00","1,860.00","1,855.00",5,0.27%,700,-
18-May-21,^FNK15,FTSE NSE Kenya 15 Index,158.06,224.24,188.62,190.87,190.06,190.71,-0.65,0.34%,-,-
18-May-21,^FNK25,FTSE NSE Kenya 25 Index,171.24,250.61,213.30,216.51,214.71,216.51,-1.8,0.83%,-,-
18-May-21,^N20I,NSE 20-Share Index,"1,723.96","2,015.77","1,842.47","1,842.47","1,842.47","1,859.08",-16.61,0.89%,-,-
18-May-21,^N25I,NSE 25-Share Index,"3,013.33","4,075.27","3,534.82","3,534.82","3,534.82","3,562.38",-27.56,0.77%,-,-
18-May-21,^NASI,NSE All-Share Index,131.56,187.46,162.62,162.62,162.62,164.44,-1.82,1.11%,-,-
18-May-21,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,584.91","2,304.59","1,982.08","1,982.08","1,982.08","1,987.18",-5.1,0.26%,-,-
18-May-21,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,263.53","1,812.10","1,587.51","1,587.51","1,587.51","1,594.56",-7.05,0.44%,-,-
19-May-21,EGAD,Eaagads Ltd,10.00,15.00,15.00,15.00,15.00,15.00,-,-,100,-
19-May-21,KUKZ,Kakuzi Plc,351.00,415.00,360.00,360.00,360.00,360.00,-,-,-,-
19-May-21,KAPC,Kapchorua Tea Kenya Plc,68.50,101.00,81.50,81.50,81.50,81.50,-,-,-,-
19-May-21,LIMT,Limuru Tea Plc,260.00,400.00,340.00,340.00,340.00,340.00,-,-,-,-
19-May-21,SASN,Sasini Plc,16.00,20.00,18.20,18.80,18.40,18.70,-0.3,1.60%,3000,-
19-May-21,WTK,Williamson Tea Kenya Plc,119.00,154.75,145.00,145.00,145.00,148.50,-3.5,2.36%,5000,-
19-May-21,CGEN,Car and General (K) Ltd,20.00,37.80,22.00,22.00,22.00,22.00,-,-,200,-
19-May-21,ABSA,ABSA Bank Kenya Plc,8.50,10.80,8.84,9.00,8.92,8.84,0.08,0.90%,173000,-
19-May-21,BKG,BK Group Plc,12.15,38.80,26.00,26.00,26.00,26.00,-,-,-,-
19-May-21,COOP,Co-operative Bank of Kenya Ltd,10.65,14.05,11.90,12.45,11.95,12.30,-0.35,2.85%,2207700,-
19-May-21,DTK,Diamond Trust Bank Kenya Ltd,57.50,78.50,64.00,64.00,64.00,64.00,-,-,1600,-
19-May-21,EQTY,Equity Group Holdings Plc,32.65,54.25,40.90,41.40,41.05,40.95,0.1,0.24%,711500,-
19-May-21,HFCK,HF Group Ltd,2.86,5.48,3.80,3.80,3.80,3.63,0.17,4.68%,300,-
19-May-21,IMH,I & M Holdings Plc,20.50,27.25,23.00,23.50,23.25,23.10,0.15,0.65%,12900,-
19-May-21,KCB,KCB Group Plc,34.45,50.75,40.10,41.20,40.25,41.05,-0.8,1.95%,324000,-
19-May-21,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
19-May-21,NCBA,NCBA Group Plc,20.60,27.85,24.90,25.00,24.90,24.85,0.05,0.20%,4300,-
19-May-21,SBIC,Stanbic Holdings Plc,72.25,95.00,81.00,81.00,81.00,81.75,-0.75,0.92%,1400,-
19-May-21,SCBK,Standard Chartered Bank Kenya Ltd,127.00,170.00,131.00,132.00,131.25,131.00,0.25,0.19%,9800,-
19-May-21,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
19-May-21,EVRD,Eveready East Africa Ltd,0.85,1.50,0.98,1.03,0.99,1.06,-0.07,6.60%,3800,-
19-May-21,XPRS,Express Kenya Plc,2.50,4.90,4.05,4.05,4.05,4.19,-0.14,3.34%,100,-
19-May-21,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
19-May-21,LKL,Longhorn Publishers Plc,3.70,5.00,4.04,4.20,4.05,4.48,-0.43,9.60%,12000,-
19-May-21,NBV,Nairobi Business Ventures Ltd,0.55,13.80,5.20,5.68,5.22,5.18,0.04,0.77%,22500,-
19-May-21,NMG,Nation Media Group Plc,11.80,26.50,15.80,16.80,16.20,15.75,0.45,2.86%,147300,-
19-May-21,SMER,Sameer Africa Plc,2.46,4.20,3.50,3.50,3.50,3.50,-,-,-,-
19-May-21,SGL,Standard Group Plc,15.00,26.30,18.05,18.05,18.05,18.10,-0.05,0.28%,100,-
19-May-21,TPSE,TPS Eastern Africa (Serena) Ltd,13.20,18.00,15.00,15.00,15.00,15.00,-,-,50000,-
19-May-21,UCHM,Uchumi Supermarket Plc,0.20,0.35,0.25,0.27,0.26,0.27,-0.01,3.70%,15200,-
19-May-21,SCAN,WPP ScanGroup Plc,3.80,9.26,5.50,5.80,5.60,5.50,0.1,1.82%,11500,-
19-May-21,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
19-May-21,BAMB,Bamburi Cement Ltd,19.05,47.05,36.60,37.50,36.95,37.20,-0.25,0.67%,11500,-
19-May-21,CRWN,Crown Paints Kenya Plc,19.05,49.00,38.00,39.00,38.50,40.00,-1.5,3.75%,200,-
19-May-21,CABL,East African Cables Ltd,1.18,2.02,1.34,1.35,1.35,1.34,0.01,0.75%,1000,-
19-May-21,PORT,East African Portland Cement Ltd,7.20,16.00,7.20,8.50,7.86,8.00,-0.14,1.75%,200,-
19-May-21,KEGN,Kenya Electricity Generating Company Plc,3.90,6.00,3.95,4.15,4.01,4.08,-0.07,1.72%,227300,-
19-May-21,KPLC-P4,KPLC-P4,4.50,5.00,4.53,4.53,4.53,4.53,-,-,-,-
19-May-21,KPLC-P7,KPLC-P7,6.00,6.00,6.00,6.00,6.00,6.00,-,-,-,-
19-May-21,KPLC,Kenya Power and Lighting Company Plc,1.16,1.95,1.39,1.43,1.39,1.40,-0.01,0.71%,556200,-
19-May-21,TOTL,Total Kenya Ltd,21.00,27.50,24.00,24.40,24.15,23.55,0.6,2.55%,3000,-
19-May-21,UMME,Umeme Ltd,5.40,7.60,6.00,6.14,6.02,6.16,-0.14,2.27%,1400,-
19-May-21,BRIT,Britam Holdings Plc,6.00,8.78,7.02,7.30,7.14,7.02,0.12,1.71%,213900,-
19-May-21,CIC,CIC Insurance Group Ltd,1.98,3.50,2.10,2.15,2.11,2.15,-0.04,1.86%,52100,-
19-May-21,JUB,Jubilee Holdings Ltd,215.00,392.00,280.00,280.00,280.00,280.25,-0.25,0.09%,100,-
19-May-21,KNRE,Kenya Re-Insurance Corporation Ltd,2.00,2.94,2.32,2.40,2.38,2.37,0.01,0.42%,133600,-
19-May-21,LBTY,Liberty Kenya Holdings Ltd,6.60,10.50,7.50,7.50,7.50,8.24,-0.74,8.98%,1500,-
19-May-21,SLAM,Sanlam Kenya Plc,9.00,14.00,11.35,11.35,11.35,11.35,-,-,-,-
19-May-21,CTUM,Centum Investment Company Plc,14.05,23.00,14.85,15.40,14.95,15.05,-0.1,0.66%,87100,-
19-May-21,HAFR,Home Afrika Ltd,0.33,0.47,0.40,0.42,0.42,0.42,-,-,94700,-
19-May-21,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
19-May-21,OCH,Olympia Capital Holdings Ltd,1.63,2.53,2.00,2.00,2.00,2.00,-,-,5000,-
19-May-21,TCL,Trans-Century Plc,1.01,1.75,1.15,1.23,1.21,1.13,0.08,7.08%,7100,-
19-May-21,NSE,Nairobi Securities Exchange Plc,6.94,10.00,8.00,8.90,8.06,8.30,-0.24,2.89%,20700,-
19-May-21,BOC,BOC Kenya Plc,55.00,75.25,64.50,64.50,64.50,67.00,-2.5,3.73%,200,-
19-May-21,BAT,British American Tobacco Kenya Plc,317.00,500.00,470.00,470.00,470.00,470.00,-,-,300,-
19-May-21,CARB,Carbacid Investments Plc,7.90,13.00,10.85,11.00,10.85,10.90,-0.05,0.46%,8000,-
19-May-21,EABL,East African Breweries Ltd,148.00,194.00,172.50,174.00,174.00,173.25,0.75,0.43%,42300,-
19-May-21,FTGH,Flame Tree Group Holdings Ltd,1.10,1.50,1.29,1.40,1.38,1.31,0.07,5.34%,800,-
19-May-21,ORCH,Kenya Orchards Ltd,10.40,12.25,10.40,10.40,10.40,10.40,-,-,-,-
19-May-21,UNGA,Unga Group Ltd,26.10,33.50,31.00,31.00,31.00,31.00,-,-,-,-
19-May-21,SCOM,Safaricom Plc,28.00,45.25,37.80,39.00,38.05,38.35,-0.3,0.78%,20924500,-
19-May-21,FAHR,Stanlib Fahari Income-REIT,4.98,7.34,5.98,6.12,6.02,6.00,0.02,0.33%,35500,-
19-May-21,GLD,ABSA NewGold ETF,"1,855.00","2,100.00","1,860.00","1,860.00","1,860.00","1,860.00",-,-,-,-
19-May-21,^FNK15,FTSE NSE Kenya 15 Index,162.48,224.24,188.94,190.44,188.98,190.06,-1.08,0.57%,-,-
19-May-21,^FNK25,FTSE NSE Kenya 25 Index,174.38,250.61,213.14,215.76,213.32,214.71,-1.39,0.65%,-,-
19-May-21,^N20I,NSE 20-Share Index,"1,743.08","2,032.09","1,838.25","1,838.25","1,838.25","1,842.47",-4.22,0.23%,-,-
19-May-21,^N25I,NSE 25-Share Index,"3,071.26","4,088.73","3,517.87","3,517.87","3,517.87","3,534.82",-16.95,0.48%,-,-
19-May-21,^NASI,NSE All-Share Index,133.89,188.20,161.58,161.58,161.58,162.62,-1.04,0.64%,-,-
19-May-21,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,618.39","2,304.59","1,968.01","1,968.01","1,968.01","1,982.08",-14.07,0.71%,-,-
19-May-21,^ZKEQTU,Zamara Kenya Equity Index (USD),"1,289.62","1,812.10","1,571.12","1,571.12","1,571.12","1,587.51",-16.39,1.03%,-,-
20-May-21,EGAD,Eaagads Ltd,10.00,15.00,15.00,15.00,15.00,15.00,-,-,2600,-
20-May-21,KUKZ,Kakuzi Plc,351.00,415.00,360.00,360.00,360.00,360.00,-,-,-,-
20-May-21,KAPC,Kapchorua Tea Kenya Plc,68.50,101.00,81.50,81.50,81.50,81.50,-,-,-,-
20-May-21,LIMT,Limuru Tea Plc,260.00,400.00,340.00,340.00,340.00,340.00,-,-,-,-
20-May-21,SASN,Sasini Plc,16.00,20.00,18.40,18.40,18.40,18.40,-,-,-,-
20-May-21,WTK,Williamson Tea Kenya Plc,119.00,154.75,145.00,145.00,145.00,145.00,-,-,-,-
20-May-21,CGEN,Car and General (K) Ltd,20.00,37.80,22.00,22.00,22.00,22.00,-,-,-,-
20-May-21,ABSA,ABSA Bank Kenya Plc,8.50,10.80,8.92,9.10,9.02,8.92,0.1,1.12%,483900,-
20-May-21,BKG,BK Group Plc,12.15,38.80,26.00,26.00,26.00,26.00,-,-,-,-
20-May-21,COOP,Co-operative Bank of Kenya Ltd,10.50,14.05,12.00,12.30,12.05,11.95,0.1,0.84%,91500,-
20-May-21,DTK,Diamond Trust Bank Kenya Ltd,57.50,78.50,63.50,64.00,63.75,64.00,-0.25,0.39%,3300,-
20-May-21,EQTY,Equity Group Holdings Plc,32.00,54.25,40.50,41.40,41.05,41.05,-,-,1218700,-
20-May-21,HFCK,HF Group Ltd,2.86,5.48,3.60,3.80,3.75,3.80,-0.05,1.32%,39600,-
20-May-21,IMH,I & M Holdings Plc,20.50,27.25,23.00,23.50,23.35,23.25,0.1,0.43%,1200,-
20-May-21,KCB,KCB Group Plc,32.05,50.75,40.25,40.90,40.55,40.25,0.3,0.75%,439100,-
20-May-21,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
20-May-21,NCBA,NCBA Group Plc,20.00,27.85,24.85,25.00,25.00,24.90,0.1,0.40%,62800,-
20-May-21,SBIC,Stanbic Holdings Plc,72.25,94.50,81.00,81.50,81.00,81.00,-,-,5700,-
20-May-21,SCBK,Standard Chartered Bank Kenya Ltd,127.00,170.00,131.00,132.00,131.50,131.25,0.25,0.19%,10800,-
20-May-21,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
20-May-21,EVRD,Eveready East Africa Ltd,0.85,1.50,0.99,1.07,1.04,0.99,0.05,5.05%,2800,-
20-May-21,XPRS,Express Kenya Plc,2.50,4.90,4.05,4.05,4.05,4.05,-,-,800,-
20-May-21,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
20-May-21,LKL,Longhorn Publishers Plc,3.70,5.00,4.05,4.30,4.23,4.05,0.18,4.44%,8500,-
20-May-21,NBV,Nairobi Business Ventures Ltd,0.55,13.80,4.90,5.20,5.02,5.22,-0.2,3.83%,7100,-
20-May-21,NMG,Nation Media Group Plc,11.40,26.50,16.25,16.95,16.35,16.20,0.15,0.93%,123800,-
20-May-21,SMER,Sameer Africa Plc,2.46,4.20,3.65,3.65,3.65,3.50,0.15,4.29%,200,-
20-May-21,SGL,Standard Group Plc,15.00,26.30,18.05,18.10,18.10,18.05,0.05,0.28%,600,-
20-May-21,TPSE,TPS Eastern Africa (Serena) Ltd,13.20,18.00,15.00,15.00,15.00,15.00,-,-,500,-
20-May-21,UCHM,Uchumi Supermarket Plc,0.20,0.35,0.25,0.26,0.26,0.26,-,-,186400,-
20-May-21,SCAN,WPP ScanGroup Plc,3.99,9.26,5.50,5.70,5.58,5.60,-0.02,0.36%,283200,-
20-May-21,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
20-May-21,BAMB,Bamburi Cement Ltd,19.05,47.05,36.05,36.60,36.40,36.95,-0.55,1.49%,3500,-
20-May-21,CRWN,Crown Paints Kenya Plc,19.05,49.00,38.50,38.50,38.50,38.50,-,-,-,-
20-May-21,CABL,East African Cables Ltd,1.18,2.02,1.33,1.35,1.35,1.35,-,-,23500,-
20-May-21,PORT,East African Portland Cement Ltd,7.20,16.00,8.00,8.00,8.00,7.86,0.14,1.78%,400,-
20-May-21,KEGN,Kenya Electricity Generating Company Plc,3.90,6.00,3.99,4.10,4.02,4.01,0.01,0.25%,211900,-
20-May-21,KPLC-P4,KPLC-P4,4.50,5.00,4.53,4.53,4.53,4.53,-,-,-,-
20-May-21,KPLC-P7,KPLC-P7,6.00,6.00,6.00,6.00,6.00,6.00,-,-,-,-
20-May-21,KPLC,Kenya Power and Lighting Company Plc,1.16,1.96,1.36,1.42,1.40,1.39,0.01,0.72%,2742500,-
20-May-21,TOTL,Total Kenya Ltd,21.00,26.75,24.00,24.35,24.05,24.15,-0.1,0.41%,1500,-
20-May-21,UMME,Umeme Ltd,5.40,7.60,6.12,6.12,6.12,6.02,0.1,1.66%,300,-
20-May-21,BRIT,Britam Holdings Plc,6.00,8.78,7.02,7.30,7.26,7.14,0.12,1.68%,15200,-
20-May-21,CIC,CIC Insurance Group Ltd,1.98,3.50,2.15,2.15,2.15,2.11,0.04,1.90%,10000,-
20-May-21,JUB,Jubilee Holdings Ltd,210.00,392.00,278.00,278.00,278.00,280.00,-2,0.71%,1500,-
20-May-21,KNRE,Kenya Re-Insurance Corporation Ltd,2.00,2.94,2.31,2.37,2.34,2.38,-0.04,1.68%,1018300,-
20-May-21,LBTY,Liberty Kenya Holdings Ltd,6.60,10.50,7.50,8.24,7.56,7.50,0.06,0.80%,7100,-
20-May-21,SLAM,Sanlam Kenya Plc,9.00,14.00,11.35,11.35,11.35,11.35,-,-,-,-
20-May-21,CTUM,Centum Investment Company Plc,14.05,23.00,14.95,15.40,15.10,14.95,0.15,1.00%,4700,-
20-May-21,HAFR,Home Afrika Ltd,0.33,0.47,0.40,0.42,0.41,0.42,-0.01,2.38%,351300,-
20-May-21,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
20-May-21,OCH,Olympia Capital Holdings Ltd,1.63,2.60,2.00,2.00,2.00,2.00,-,-,-,-
20-May-21,TCL,Trans-Century Plc,1.01,1.80,1.21,1.30,1.21,1.21,-,-,21900,-
20-May-21,NSE,Nairobi Securities Exchange Plc,6.70,10.00,8.86,8.86,8.86,8.06,0.8,9.93%,3600,-
20-May-21,BOC,BOC Kenya Plc,55.00,75.25,68.00,69.00,68.25,64.50,3.75,5.81%,1400,-
20-May-21,BAT,British American Tobacco Kenya Plc,317.00,500.00,469.00,469.00,469.00,470.00,-1,0.21%,1000,-
20-May-21,CARB,Carbacid Investments Plc,7.90,13.00,10.40,10.90,10.65,10.85,-0.2,1.84%,63100,-
20-May-21,EABL,East African Breweries Ltd,148.00,194.00,172.50,174.00,173.75,174.00,-0.25,0.14%,136300,-
20-May-21,FTGH,Flame Tree Group Holdings Ltd,1.10,1.50,1.38,1.40,1.39,1.38,0.01,0.72%,6600,-
20-May-21,ORCH,Kenya Orchards Ltd,10.40,12.25,10.40,10.40,10.40,10.40,-,-,-,-
20-May-21,UNGA,Unga Group Ltd,26.10,33.00,31.00,31.00,31.00,31.00,-,-,-,-
20-May-21,SCOM,Safaricom Plc,28.00,45.25,38.10,39.95,38.90,38.05,0.85,2.23%,3253700,-
20-May-21,FAHR,Stanlib Fahari Income-REIT,4.98,7.34,5.96,6.02,5.98,6.02,-0.04,0.66%,14100,-
20-May-21,GLD,ABSA NewGold ETF,"1,855.00","2,100.00","1,860.00","1,860.00","1,860.00","1,860.00",-,-,-,-
