Date,Code,Name,12m Low,12m High,Day Low,Day High,Day Price,Previous,Change,Change%,Volume,Adjusted Price
18-May-23,EGAD,Eaagads Ltd,10.35,14.5,11.5,11.5,11.5,11.5,-,-,100,-
18-May-23,KUKZ,Kakuzi Plc,342,440,429.75,429.75,429.75,399,30.75,7.71%,100,-
18-May-23,KAPC,Kapchorua Tea Kenya Plc,207,280,130,130,130,130,-,-,-,-
18-May-23,LIMT,Limuru Tea Plc,365,380,420,420,420,420,-,-,-,-
18-May-23,SASN,Sasini Plc,15.1,22,28.7,31,29.9,28.65,1.25,4.36%,300,-
18-May-23,WTK,Williamson Tea Kenya Plc,193.5,290,170,170,170,170,-,-,-,-
18-May-23,CGEN,Car and General (K) Ltd,17.95,31.8,27,28,27.65,29.35,-1.7,-5.79%,"5,800.00",-
18-May-23,ABSA,ABSA Bank Kenya Plc,10.55,16.7,10.35,10.5,10.35,10.35,-,-,"1,141,800.00",-
18-May-23,BKG,BK Group Plc,30,37,32,32,32,32,-,-,100,-
18-May-23,COOP,Co-operative Bank of Kenya Ltd,10.1,15.2,12.15,12.4,12.3,12.3,-,-,"754,900.00",-
18-May-23,DTK,Diamond Trust Bank Kenya Ltd,43.05,56,44,47,44.05,46.3,-2.25,-4.86%,"5,400.00",-
18-May-23,EQTY,Equity Group Holdings Plc,33.6,51,38.5,39.25,38.75,39.45,-0.7,-1.77%,"1,010,200.00",-
18-May-23,HFCK,HF Group Ltd,3.02,4.9,3.85,4.18,4.11,3.8,0.31,8.16%,"67,100.00",-
18-May-23,IMH,I & M Holdings Plc,17,35,16.9,17,16.95,17,-0.05,-0.29%,"114,300.00",-
18-May-23,KCB,KCB Group Plc,15.75,40,30,31.5,31,31.55,-0.55,-1.74%,"291,500.00",-
18-May-23,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
18-May-23,NCBA,NCBA Group Plc,34.05,47,34.4,34.5,34.4,32.25,2.15,6.67%,"3,300.00",-
18-May-23,SBIC,Stanbic Holdings Plc,100,134,111,111,111,111,-,-,"5,200.00",-
18-May-23,SCBK,Standard Chartered Bank Kenya Ltd,148,236,140,140.5,140.5,140.25,0.25,0.18%,"31,600.00",-
18-May-23,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
18-May-23,EVRD,Eveready East Africa Ltd,0.97,1.65,0.9,1.01,1,0.92,0.08,8.70%,"130,000.00",-
18-May-23,XPRS,Express Kenya Plc,2.74,3.99,4.33,4.33,4.33,4.33,-,-,-,-
18-May-23,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
18-May-23,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
18-May-23,LKL,Longhorn Publishers Plc,2.02,2.65,2.4,2.5,2.48,2.57,-0.09,-3.50%,400,-
18-May-23,NBV,Nairobi Business Ventures Ltd,1.85,2.9,2.96,3,2.98,2.82,0.16,5.67%,"5,000.00",-
18-May-23,NMG,Nation Media Group Plc,14,22.4,16,16.2,16.2,16.05,0.15,0.93%,"28,800.00",-
18-May-23,SMER,Sameer Africa Plc,1.87,2.75,2.2,2.2,2.2,2.2,-,-,500,-
18-May-23,SGL,Standard Group Plc,4.86,9,8.8,8.8,8.8,8.8,-,-,500,-
18-May-23,TPSE,TPS Eastern Africa (Serena) Ltd,11,20.15,13.5,13.5,13.5,13.5,-,-,-,-
18-May-23,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.19,0.19,0.19,0.18,0.01,5.56%,"1,900.00",-
18-May-23,SCAN,WPP ScanGroup Plc,1.86,2.94,2.54,2.96,2.78,2.81,-0.03,-1.07%,"12,400.00",-
18-May-23,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
18-May-23,BAMB,Bamburi Cement Ltd,22.5,84,23,25,23.25,24,-0.75,-3.13%,"8,500.00",-
18-May-23,CRWN,Crown Paints Kenya Plc,29,40.05,41.5,43.5,42.85,41.5,1.35,3.25%,300,-
18-May-23,CABL,East African Cables Plc,0.79,1.11,0.95,1,0.95,0.99,-0.04,-4.04%,"1,600.00",-
18-May-23,PORT,East African Portland Cement Ltd,4.38,55.75,5.9,6,5.98,5.52,0.46,8.33%,400,-
18-May-23,KEGN,Kenya Electricity Generating Company Plc,1.94,4.6,2.17,2.3,2.2,2.31,-0.11,-4.76%,"168,400.00",-
18-May-23,KPLC-P4,KPLC-P4,4,4.11,4.11,4.11,4.11,4.11,-,-,-,-
18-May-23,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
18-May-23,KPLC,Kenya Power and Lighting Company Plc,1.3,6,1.4,1.47,1.41,1.4,0.01,0.71%,"718,500.00",-
18-May-23,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25,21.5,21.5,21.5,21.85,-0.35,-1.60%,100,-
18-May-23,UMME,Umeme Ltd,13,17.9,13.65,14,13.9,13.75,0.15,1.09%,"11,100.00",-
18-May-23,BRIT,Britam Holdings Plc,4.25,6.5,4.12,4.13,4.12,4.2,-0.08,-1.90%,"4,900.00",-
18-May-23,CIC,CIC Insurance Group Ltd,1.93,2.5,1.67,1.75,1.72,1.76,-0.04,-2.27%,"47,300.00",-
18-May-23,JUB,Jubilee Holdings Ltd,150,202,179.75,179.75,179.75,179.75,-,-,100,-
18-May-23,KNRE,Kenya Re-Insurance Corporation Ltd,1,3,1.77,1.8,1.79,1.81,-0.02,-1.10%,"53,000.00",-
18-May-23,LBTY,Liberty Kenya Holdings Ltd,3.5,8.24,3.7,4,3.97,3.7,0.27,7.30%,"1,100.00",-
18-May-23,SLAM,Sanlam Kenya Plc,5.5,7.7,8.4,8.6,8.54,8.4,0.14,1.67%,"2,600.00",-
18-May-23,CTUM,Centum Investment Company Plc,7.62,10.4,8,8.5,8.24,8,0.24,3.00%,"46,600.00",-
18-May-23,HAFR,Home Afrika Ltd,0.27,0.42,0.29,0.3,0.3,0.29,0.01,3.45%,"1,300.00",-
18-May-23,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
18-May-23,OCH,Olympia Capital Holdings Ltd,2.58,4,2.85,2.85,2.85,2.85,-,-,-,-
18-May-23,TCL,Trans-Century Plc,0.29,0.72,0.8,0.88,0.81,0.88,-0.07,-7.95%,"4,900.00",-
18-May-23,NSE,Nairobi Securities Exchange Plc,5.22,6.8,6,6.2,6.08,5.96,0.12,2.01%,"1,000.00",-
18-May-23,BOC,BOC Kenya Plc,67,96,76.5,76.5,76.5,85,-8.5,-10.00%,100,-
18-May-23,BAT,British American Tobacco Kenya Plc,325,455,454,469,455,455,-,-,"89,500.00",-
18-May-23,CARB,Carbacid Investments Plc,14.05,24.5,12.8,13.5,12.9,13,-0.1,-0.77%,"47,200.00",-
18-May-23,EABL,East African Breweries Ltd,99,204,149,149,149,147,2,1.36%,200,-
18-May-23,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.35,1.36,1.36,1.35,0.01,0.74%,300,-
18-May-23,ORCH,Kenya Orchards Ltd,19,77,15,15,15,15,-,-,100,-
18-May-23,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
18-May-23,UNGA,Unga Group Ltd,11.05,18.45,18.9,20,19,18.9,0.1,0.53%,"1,900.00",-
18-May-23,SCOM,Safaricom Plc,12.15,21.15,14.45,16.5,14.85,15.5,-0.65,-4.19%,"7,282,500.00",-
18-May-23,LAPR,Laptrust Imara Income-REIT,20,20,20,20,20,20,-,-,-,-
18-May-23,GLD,ABSA NewGold ETF,"2,625.00","3,330.00","2,530.00","2,530.00","2,530.00","2,530.00",-,-,-,-
18-May-23,^N20I,NSE 20-Share Index,"1,416.32","1,942.74","1,475.32","1,475.32","1,475.32","1,483.01",-7.69,-0.52%,-,-
18-May-23,^N25I,NSE 25-Share Index,"2,281.58","3,205.82","2,585.28","2,585.28","2,585.28","2,606.89",-21.61,-0.83%,-,-
18-May-23,^NASI,NSE All-Share Index,86.41,119.33,98.34,98.34,98.34,99.98,-1.64,-1.64%,-,-
18-May-23,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,497.80","2,397.65","1,726.15","1,726.15","1,726.15","1,748.79",-22.64,-1.29%,-,-
18-May-23,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,"1,599.72","1,080.89","1,080.89","1,080.89","1,097.46",-16.57,-1.51%,-,-
19-May-23,EGAD,Eaagads Ltd,10.35,14.5,11.5,11.5,11.5,11.5,-,-,-,-
19-May-23,KUKZ,Kakuzi Plc,342,440,429.75,429.75,429.75,429.75,-,-,-,-
19-May-23,KAPC,Kapchorua Tea Kenya Plc,207,280,130,130,130,130,-,-,-,-
19-May-23,LIMT,Limuru Tea Plc,365,380,420,420,420,420,-,-,-,-
19-May-23,SASN,Sasini Plc,15.1,22,27.5,30,28.75,29.9,-1.15,-3.85%,200,-
19-May-23,WTK,Williamson Tea Kenya Plc,193.5,290,170,170,170,170,-,-,-,-
19-May-23,CGEN,Car and General (K) Ltd,17.95,31.8,28,28,28,27.65,0.35,1.27%,"1,200.00",-
19-May-23,ABSA,ABSA Bank Kenya Plc,10.55,16.7,10.35,10.5,10.4,10.35,0.05,0.48%,"141,400.00",-
19-May-23,BKG,BK Group Plc,30,37,34.5,34.5,34.5,32,2.5,7.81%,"2,800.00",-
19-May-23,COOP,Co-operative Bank of Kenya Ltd,10.1,15.2,12.2,12.95,12.25,12.3,-0.05,-0.41%,"1,156,200.00",-
19-May-23,DTK,Diamond Trust Bank Kenya Ltd,43.05,56,46,46,46,44.05,1.95,4.43%,"6,600.00",-
19-May-23,EQTY,Equity Group Holdings Plc,33.6,51,37.6,39.25,38.4,38.75,-0.35,-0.90%,"3,468,000.00",-
19-May-23,HFCK,HF Group Ltd,3.02,4.9,3.85,4.2,4.19,4.11,0.08,1.95%,"52,700.00",-
19-May-23,IMH,I & M Holdings Plc,17,35,16.95,17,17,16.95,0.05,0.29%,"34,000.00",-
19-May-23,KCB,KCB Group Plc,15.75,40,30.5,30.95,30.85,31,-0.15,-0.48%,"77,200.00",-
19-May-23,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
19-May-23,NCBA,NCBA Group Plc,34.05,47,32.5,34.4,32.6,34.4,-1.8,-5.23%,"9,600.00",-
19-May-23,SBIC,Stanbic Holdings Plc,100,134,110,111,110,111,-1,-0.90%,"572,100.00",-
19-May-23,SCBK,Standard Chartered Bank Kenya Ltd,148,236,140,142,140,140.5,-0.5,-0.36%,"24,100.00",-
19-May-23,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
19-May-23,EVRD,Eveready East Africa Ltd,0.97,1.65,1,1.1,1.08,1,0.08,8.00%,"10,600.00",-
19-May-23,XPRS,Express Kenya Plc,2.74,3.99,4.33,4.33,4.33,4.33,-,-,-,-
19-May-23,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
19-May-23,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
19-May-23,LKL,Longhorn Publishers Plc,2.02,2.65,2.6,2.6,2.6,2.48,0.12,4.84%,400,-
19-May-23,NBV,Nairobi Business Ventures Ltd,1.85,2.9,2.82,2.98,2.93,2.98,-0.05,-1.68%,"4,500.00",-
19-May-23,NMG,Nation Media Group Plc,14,22.4,15.5,15.5,15.5,16.2,-0.7,-4.32%,"4,600.00",-
19-May-23,SMER,Sameer Africa Plc,1.87,2.75,2.05,2.2,2.07,2.2,-0.13,-5.91%,"1,300.00",-
19-May-23,SGL,Standard Group Plc,4.86,9,9,9.2,9.04,8.8,0.24,2.73%,600,-
19-May-23,TPSE,TPS Eastern Africa (Serena) Ltd,11,20.15,13.5,13.5,13.5,13.5,-,-,-,-
19-May-23,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.19,0.19,0.19,0.19,-,-,"3,300.00",-
19-May-23,SCAN,WPP ScanGroup Plc,1.86,2.94,2.55,2.9,2.57,2.78,-0.21,-7.55%,"10,500.00",-
19-May-23,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
19-May-23,BAMB,Bamburi Cement Ltd,22.5,84,24,24.5,24,23.25,0.75,3.23%,"21,900.00",-
19-May-23,CRWN,Crown Paints Kenya Plc,29,40.05,42.85,42.85,42.85,42.85,-,-,-,-
19-May-23,CABL,East African Cables Plc,0.79,1.11,0.99,1,0.99,0.95,0.04,4.21%,"34,600.00",-
19-May-23,PORT,East African Portland Cement Ltd,4.38,55.75,5.98,5.98,5.98,5.98,-,-,200,-
19-May-23,KEGN,Kenya Electricity Generating Company Plc,1.94,4.6,2.25,2.3,2.29,2.2,0.09,4.09%,"45,000.00",-
19-May-23,KPLC-P4,KPLC-P4,4,4.11,4.11,4.11,4.11,4.11,-,-,-,-
19-May-23,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
19-May-23,KPLC,Kenya Power and Lighting Company Plc,1.3,6,1.37,1.5,1.4,1.41,-0.01,-0.71%,"1,256,600.00",-
19-May-23,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25,20,22,21.55,21.5,0.05,0.23%,900,-
19-May-23,UMME,Umeme Ltd,13,17.9,14,14.05,14.05,13.9,0.15,1.08%,"11,500.00",-
19-May-23,BRIT,Britam Holdings Plc,4.25,6.5,4.12,4.29,4.17,4.12,0.05,1.21%,"8,000.00",-
19-May-23,CIC,CIC Insurance Group Ltd,1.93,2.5,1.65,1.75,1.69,1.72,-0.03,-1.74%,"340,100.00",-
19-May-23,JUB,Jubilee Holdings Ltd,150,202,179.75,179.75,179.75,179.75,-,-,800,-
19-May-23,KNRE,Kenya Re-Insurance Corporation Ltd,1,3,1.78,1.8,1.8,1.79,0.01,0.56%,"89,100.00",-
19-May-23,LBTY,Liberty Kenya Holdings Ltd,3.5,8.24,3.95,3.98,3.96,3.97,-0.01,-0.25%,"2,500.00",-
19-May-23,SLAM,Sanlam Kenya Plc,5.5,7.7,8,8,8,8.54,-0.54,-6.32%,100,-
19-May-23,CTUM,Centum Investment Company Plc,7.62,10.4,8,8.8,8.24,8.24,-,-,"26,800.00",-
19-May-23,HAFR,Home Afrika Ltd,0.27,0.42,0.27,0.3,0.28,0.3,-0.02,-6.67%,"11,800.00",-
19-May-23,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
19-May-23,OCH,Olympia Capital Holdings Ltd,2.58,4,2.7,2.85,2.71,2.85,-0.14,-4.91%,"3,400.00",-
19-May-23,TCL,Trans-Century Plc,0.29,0.72,0.8,0.88,0.83,0.81,0.02,2.47%,"26,200.00",-
19-May-23,NSE,Nairobi Securities Exchange Plc,5.22,6.8,5.76,6.2,5.92,6.08,-0.16,-2.63%,"12,900.00",-
19-May-23,BOC,BOC Kenya Plc,67,96,70,70,70,76.5,-6.5,-8.50%,200,-
19-May-23,BAT,British American Tobacco Kenya Plc,325,455,455,460,457.25,455,2.25,0.49%,"2,600.00",-
19-May-23,CARB,Carbacid Investments Plc,14.05,24.5,13.4,13.55,13.5,12.9,0.6,4.65%,"1,800.00",-
19-May-23,EABL,East African Breweries Ltd,99,204,144,149.5,147,149,-2,-1.34%,"15,100.00",-
19-May-23,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.23,1.36,1.23,1.36,-0.13,-9.56%,"5,300.00",-
19-May-23,ORCH,Kenya Orchards Ltd,19,77,15,15,15,15,-,-,-,-
19-May-23,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
19-May-23,UNGA,Unga Group Ltd,11.05,18.45,19,19,19,19,-,-,-,-
19-May-23,SCOM,Safaricom Plc,12.15,21.15,14.8,15.5,15,14.85,0.15,1.01%,"2,100,500.00",-
19-May-23,LAPR,Laptrust Imara Income-REIT,20,20,20,20,20,20,-,-,-,-
19-May-23,GLD,ABSA NewGold ETF,"2,625.00","3,330.00","2,530.00","2,530.00","2,530.00","2,530.00",-,-,-,-
19-May-23,^N20I,NSE 20-Share Index,"1,416.32","1,942.74","1,467.83","1,467.83","1,467.83","1,475.32",-7.49,-0.51%,-,-
19-May-23,^N25I,NSE 25-Share Index,"2,281.58","3,205.82","2,571.76","2,571.76","2,571.76","2,585.28",-13.52,-0.52%,-,-
19-May-23,^NASI,NSE All-Share Index,86.41,119.33,98.52,98.52,98.52,98.34,0.18,0.18%,-,-
19-May-23,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,497.80","2,397.65","1,721.36","1,721.36","1,721.36","1,726.15",-4.79,-0.28%,-,-
19-May-23,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,"1,599.72","1,077.88","1,077.88","1,077.88","1,080.89",-3.01,-0.28%,-,-
22-May-23,EGAD,Eaagads Ltd,10.35,14.5,10.35,10.35,10.35,11.5,-1.15,-10.00%,100,-
22-May-23,KUKZ,Kakuzi Plc,342,440,429.75,429.75,429.75,429.75,-,-,-,-
22-May-23,KAPC,Kapchorua Tea Kenya Plc,207,280,130,130,130,130,-,-,-,-
22-May-23,LIMT,Limuru Tea Plc,365,380,420,420,420,420,-,-,-,-
22-May-23,SASN,Sasini Plc,15.1,22,27.7,29,28.15,28.75,-0.6,-2.09%,300,-
22-May-23,WTK,Williamson Tea Kenya Plc,193.5,290,170,171,170.5,170,0.5,0.29%,"4,000.00",-
22-May-23,CGEN,Car and General (K) Ltd,17.95,31.8,28,28,28,28,-,-,100,-
22-May-23,ABSA,ABSA Bank Kenya Plc,10.55,16.7,10.35,10.7,10.45,10.4,0.05,0.48%,"87,500.00",-
22-May-23,BKG,BK Group Plc,30,37,32,32,32,34.5,-2.5,-7.25%,100,-
22-May-23,COOP,Co-operative Bank of Kenya Ltd,10.1,15.2,12.2,12.5,12.25,12.25,-,-,"791,200.00",-
22-May-23,DTK,Diamond Trust Bank Kenya Ltd,43.05,56,44.05,46,45.7,46,-0.3,-0.65%,"9,000.00",-
22-May-23,EQTY,Equity Group Holdings Plc,33.6,51,35,37.85,36.55,38.4,-1.85,-4.82%,"1,346,500.00",-
22-May-23,HFCK,HF Group Ltd,3.02,4.9,3.95,4.5,4.27,4.19,0.08,1.91%,"48,800.00",-
22-May-23,IMH,I & M Holdings Plc,17,35,16,17,16.3,17,-0.7,-4.12%,"64,900.00",-
22-May-23,KCB,KCB Group Plc,15.75,40,29,30.5,29.95,30.85,-0.9,-2.92%,"129,400.00",-
22-May-23,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
22-May-23,NCBA,NCBA Group Plc,34.05,47,32.65,34.5,33.8,32.6,1.2,3.68%,"14,700.00",-
22-May-23,SBIC,Stanbic Holdings Plc,100,134,108,109.5,109,110,-1,-0.91%,500,-
22-May-23,SCBK,Standard Chartered Bank Kenya Ltd,148,236,140,141,140,140,-,-,"15,100.00",-
22-May-23,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
22-May-23,EVRD,Eveready East Africa Ltd,0.97,1.65,1.08,1.18,1.13,1.08,0.05,4.63%,"72,100.00",-
22-May-23,XPRS,Express Kenya Plc,2.74,3.99,4.33,4.33,4.33,4.33,-,-,-,-
22-May-23,HBE,Homeboyz Entertainment Plc,4.66,4.66,4.66,4.66,4.66,4.66,-,-,-,-
22-May-23,KQ,Kenya Airways Plc,3.83,3.83,3.83,3.83,3.83,3.83,-,-,-,-
22-May-23,LKL,Longhorn Publishers Plc,2.02,2.65,2.35,2.35,2.35,2.6,-0.25,-9.62%,200,-
22-May-23,NBV,Nairobi Business Ventures Ltd,1.85,2.9,2.93,2.95,2.93,2.93,-,-,"4,100.00",-
22-May-23,NMG,Nation Media Group Plc,14,22.4,15,15.5,15.35,15.5,-0.15,-0.97%,"17,600.00",-
22-May-23,SMER,Sameer Africa Plc,1.87,2.75,2.05,2.05,2.05,2.07,-0.02,-0.97%,"1,100.00",-
22-May-23,SGL,Standard Group Plc,4.86,9,9.1,9.1,9.1,9.04,0.06,0.66%,100,-
22-May-23,TPSE,TPS Eastern Africa (Serena) Ltd,11,20.15,12.2,12.2,12.2,13.5,-1.3,-9.63%,200,-
22-May-23,UCHM,Uchumi Supermarket Plc,0.16,0.23,0.18,0.19,0.18,0.19,-0.01,-5.26%,"7,400.00",-
22-May-23,SCAN,WPP ScanGroup Plc,1.86,2.94,2.6,2.75,2.61,2.57,0.04,1.56%,"1,200.00",-
22-May-23,ARM,ARM Cement Plc,5.55,5.55,5.55,5.55,5.55,5.55,-,-,-,-
22-May-23,BAMB,Bamburi Cement Ltd,22.5,84,23,24.5,23.4,24,-0.6,-2.50%,"4,300.00",-
22-May-23,CRWN,Crown Paints Kenya Plc,29,40.05,42.85,42.85,42.85,42.85,-,-,-,-
22-May-23,CABL,East African Cables Plc,0.79,1.11,0.97,1,0.99,0.99,-,-,"23,700.00",-
22-May-23,PORT,East African Portland Cement Ltd,4.38,55.75,5.5,5.5,5.5,5.98,-0.48,-8.03%,"1,000.00",-
22-May-23,KEGN,Kenya Electricity Generating Company Plc,1.94,4.6,2.17,2.31,2.26,2.29,-0.03,-1.31%,"133,900.00",-
22-May-23,KPLC-P4,KPLC-P4,4,4.11,4.11,4.11,4.11,4.11,-,-,-,-
22-May-23,KPLC-P7,KPLC-P7,6,6,6,6,6,6,-,-,-,-
22-May-23,KPLC,Kenya Power and Lighting Company Plc,1.3,6,1.4,1.5,1.41,1.4,0.01,0.71%,"140,400.00",-
22-May-23,TOTL,TotalEnergies Marketing Kenya Plc,14.55,25,21.5,21.75,21.55,21.55,-,-,"17,600.00",-
22-May-23,UMME,Umeme Ltd,13,17.9,14,14.05,14.05,14.05,-,-,"11,400.00",-
22-May-23,BRIT,Britam Holdings Plc,4.25,6.5,4.12,4.15,4.15,4.17,-0.02,-0.48%,"30,000.00",-
22-May-23,CIC,CIC Insurance Group Ltd,1.93,2.5,1.6,1.85,1.68,1.69,-0.01,-0.59%,"193,500.00",-
22-May-23,JUB,Jubilee Holdings Ltd,150,202,179.75,179.75,179.75,179.75,-,-,-,-
22-May-23,KNRE,Kenya Re-Insurance Corporation Ltd,1,3,1.75,1.88,1.78,1.8,-0.02,-1.11%,"93,100.00",-
22-May-23,LBTY,Liberty Kenya Holdings Ltd,3.5,8.24,3.95,3.99,3.96,3.96,-,-,"2,200.00",-
22-May-23,SLAM,Sanlam Kenya Plc,5.5,7.7,8,8,8,8,-,-,-,-
22-May-23,CTUM,Centum Investment Company Plc,7.62,10.4,7.6,8.6,8.42,8.24,0.18,2.18%,"30,700.00",-
22-May-23,HAFR,Home Afrika Ltd,0.27,0.42,0.27,0.3,0.28,0.28,-,-,"19,300.00",-
22-May-23,KURV,Kurwitu Ventures Ltd,"1,500.00","1,500.00","1,500.00","1,500.00","1,500.00","1,500.00",-,-,-,-
22-May-23,OCH,Olympia Capital Holdings Ltd,2.58,4,2.71,2.71,2.71,2.71,-,-,-,-
22-May-23,TCL,Trans-Century Plc,0.29,0.72,0.75,0.91,0.77,0.83,-0.06,-7.23%,"32,500.00",-
22-May-23,NSE,Nairobi Securities Exchange Plc,5.22,6.8,5.92,6.2,5.96,5.92,0.04,0.68%,"58,400.00",-
22-May-23,BOC,BOC Kenya Plc,67,96,70,70,70,70,-,-,"6,000.00",-
22-May-23,BAT,British American Tobacco Kenya Plc,325,455,450,455,450.5,457.25,-6.75,-1.48%,"27,500.00",-
22-May-23,CARB,Carbacid Investments Plc,14.05,24.5,13,13.6,13.4,13.5,-0.1,-0.74%,"2,400.00",-
22-May-23,EABL,East African Breweries Ltd,99,204,145.5,147,146,147,-1,-0.68%,"1,700.00",-
22-May-23,FTGH,Flame Tree Group Holdings Ltd,0.91,1.39,1.23,1.23,1.23,1.23,-,-,400,-
22-May-23,ORCH,Kenya Orchards Ltd,19,77,15,15,15,15,-,-,-,-
22-May-23,MSC,Mumias Sugar Company Ltd,0.27,0.27,0.27,0.27,0.27,0.27,-,-,-,-
22-May-23,UNGA,Unga Group Ltd,11.05,18.45,19,19,19,19,-,-,200,-
22-May-23,SCOM,Safaricom Plc,12.15,21.15,14.9,15.45,15.05,15,0.05,0.33%,"2,271,800.00",-
22-May-23,LAPR,Laptrust Imara Income-REIT,20,20,20,20,20,20,-,-,-,-
22-May-23,GLD,ABSA NewGold ETF,"2,625.00","3,330.00","2,530.00","2,530.00","2,530.00","2,530.00",-,-,-,-
22-May-23,^N20I,NSE 20-Share Index,"1,416.32","1,942.74","1,461.57","1,461.57","1,461.57","1,467.83",-6.26,-0.43%,-,-
22-May-23,^N25I,NSE 25-Share Index,"2,281.58","3,205.82","2,541.91","2,541.91","2,541.91","2,571.76",-29.85,-1.16%,-,-
22-May-23,^NASI,NSE All-Share Index,86.41,119.33,97.75,97.75,97.75,98.52,-0.77,-0.78%,-,-
22-May-23,^ZKEQTK,Zamara Kenya Equity Index (KES),"1,497.80","2,397.65","1,727.54","1,727.54","1,727.54","1,721.36",6.18,0.36%,-,-
22-May-23,^ZKEQTU,Zamara Kenya Equity Index (USD),818.46,"1,599.72","1,079.40","1,079.40","1,079.40","1,077.88",1.52,0.14%,-,-
23-May-23,EGAD,Eaagads Ltd,10.35,14.5,10.5,10.5,10.5,10.35,0.15,1.45%,"1,000.00",-
23-May-23,KUKZ,Kakuzi Plc,342,440,429.75,429.75,429.75,429.75,-,-,-,-
23-May-23,KAPC,Kapchorua Tea Kenya Plc,207,280,130,130,130,130,-,-,-,-
23-May-23,LIMT,Limuru Tea Plc,365,380,420,420,420,420,-,-,-,-
23-May-23,SASN,Sasini Plc,15.1,22,27,27.5,27.25,28.15,-0.9,-3.20%,200,-
23-May-23,WTK,Williamson Tea Kenya Plc,193.5,290,170,171,170.25,170.5,-0.25,-0.15%,"1,500.00",-
23-May-23,CGEN,Car and General (K) Ltd,17.95,31.8,28,28,28,28,-,-,-,-
23-May-23,ABSA,ABSA Bank Kenya Plc,10.55,16.7,10.35,10.7,10.35,10.45,-0.1,-0.96%,"239,800.00",-
23-May-23,BKG,BK Group Plc,30,37,34.45,34.45,34.45,32,2.45,7.66%,"2,000.00",-
23-May-23,COOP,Co-operative Bank of Kenya Ltd,10.1,15.2,12.2,12.95,12.35,12.25,0.1,0.82%,"2,034,700.00",-
23-May-23,DTK,Diamond Trust Bank Kenya Ltd,43.05,56,44.5,45.95,45.3,45.7,-0.4,-0.88%,"9,500.00",-
23-May-23,EQTY,Equity Group Holdings Plc,33.6,51,35.55,36.5,35.8,36.55,-0.75,-2.05%,"90,800.00",-
23-May-23,HFCK,HF Group Ltd,3.02,4.9,4.2,4.25,4.21,4.27,-0.06,-1.41%,"1,100.00",-
23-May-23,IMH,I & M Holdings Plc,17,35,16,16.9,16.15,16.3,-0.15,-0.92%,"6,400.00",-
23-May-23,KCB,KCB Group Plc,15.75,40,29,30.5,30.05,29.95,0.1,0.33%,"56,800.00",-
23-May-23,NBK,National Bank of Kenya Ltd,4.12,4.12,4.12,4.12,4.12,4.12,-,-,-,-
23-May-23,NCBA,NCBA Group Plc,34.05,47,33.5,34,33.6,33.8,-0.2,-0.59%,"7,100.00",-
23-May-23,SBIC,Stanbic Holdings Plc,100,134,98.25,98.25,98.25,109,-10.75,-9.86%,"1,200.00",-
23-May-23,SCBK,Standard Chartered Bank Kenya Ltd,148,236,140,141,140,140,-,-,"137,900.00",-
23-May-23,DCON,Deacons (East Africa) Plc,0.45,0.45,0.45,0.45,0.45,0.45,-,-,-,-
